user_id,message,published_time,type,love,wow,sad,total
95926963131,The twins' parents are doing the best they can following the tragedy. (via People True Crime),2016-06-23 15:00:54,link,82,57,15,154
13652355666,"A Colorado waiter was ""so happy"" — for a day.",2016-06-19 15:29:00,link,148,74,38,260
7245371700,The next generation of Spy Kids is in the making.,2016-06-18 17:27:09,link,91,73,7,171
112638779551,"After flying out, Adam Jones took out all of his frustration on his gum.",2016-06-23 11:32:45,link,179,15,4,198
7245371700,Bella Thorne takes you ~behind~ the scenes.,2016-06-15 15:51:52,link,132,91,43,266
86680728811,Former House Speaker Dennis Hastert to report to prison to begin serving 15-month sentence in hush-money case that revealed he sexually abused 4 boys decades ago.,2016-06-22 07:39:08,link,41,39,1,81
86680728811,"PHOTO: Orlando Mayor Buddy Dyer presents Pres. Barack Obama with an #OrlandoUnited shirt while greeting him at the airport. http://abcn.ws/1XsuKZO

The president and Vice President Biden spent the day in Orlando meeting with survivors, the families of victims and first responders.",2016-06-16 20:14:13,photo,78,24,3,105
95926963131,The wounded survivors of the horrific Orlando shooting speak out about the guilt and pain they're feeling.,2016-06-19 10:40:24,video,49,28,32,109
10513336322,"Paul Stevenson has had a life in trauma. The psychologist and traumatologist has spent 40 years helping people make sense of their lives in the aftermath of disaster, of terrorist attacks, bombings and mass murders, of landslides, fires and tsunamis. Now, he says, it is the Australian government deliberately inflicting upon people the worst trauma he has ever seen.",2016-06-20 01:20:00,link,50,58,26,134
25902406772,BELIEVE in U.S. Soccer.,2016-06-21 09:44:34,link,26,33,1,60
86680728811,"Transgender teen shares powerful message on bullying: ""We're not a threat. We are just like any other kids. We only want people to accept and love us for who we are."" http://abcn.ws/1Ub48qv",2016-06-16 10:32:59,video,192,12,45,249
7245371700,"""Westside the best side.""",2016-06-22 20:17:26,link,37,78,36,151
13652355666,In #TheShortList: How much hurt can Orlando handle?,2016-06-15 16:48:16,link,16,12,40,68
95926963131,Donald Trump's presidential campaign had just $1.3 million in the bank following a disastrous month of fundraising.,2016-06-21 18:14:04,link,49,59,7,115
10513336322,"How do you explain advertising to North Korea?

""When I said it's essentially propaganda for brands, the lights came on.""",2016-06-17 09:00:00,link,87,99,6,192
75932763901,NEW SAINT PICTURE! Kim Kardashian West's latest shot — featuring her daughter North AND son Saint — is too cute for words! 😍 http://bit.ly/28Jp22f,2016-06-20 12:30:00,photo,123,14,46,183
75932763901,CONGRATULATIONS!! Chelsea Clinton gives birth to her second child!! Find out the name here (via Closer Magazine) —> http://bit.ly/1V5cu2i,2016-06-18 12:45:00,photo,168,78,31,277
75932763901,OMG! Ashley Olsen was just spotted getting close to this man — who happens to be TWICE her age! Find out who —> http://bit.ly/1sGEaEy,2016-06-15 15:00:00,photo,73,65,37,175
7245371700,Keep them coming Kanye.,2016-06-18 06:25:39,link,79,31,39,149
10513336322,Steve Jobs is said to have once ate so many carrots that his skin turned orange. Here's how you can emulate him and other tech greats.,2016-06-23 03:00:00,link,113,45,18,176
10513336322,"""Women may be enormously distressed because the one thing they want in life is a baby: all their friends have one, they feel like outcasts from the best and biggest club in the world, they know all about their biological clock, and they don't need another expert dredging up more reasons why they shouldn't wait a minute longer to have one.""",2016-06-16 05:00:00,link,178,46,6,230
5281959998,"Nicholas Kristof is live, talking about his column on the Orlando shooting and gun control. You can read his column in The New York Times Opinion Section here: http://nyti.ms/1sHZlWL",2016-06-16 11:03:06,video,198,14,40,252
10513336322,"""We need a break before we are broken.""",2016-06-17 04:34:48,link,98,46,17,161
112638779551,"Dustin Johnson is making big moves in the world rankings after his win at the U.S. Open Championship! 

Kristen Balboni for @TheBuzzer",2016-06-20 16:31:33,video,23,87,7,117
13652355666,Happy National Ice Cream Soda Day!,2016-06-20 09:28:00,video,50,35,13,98
10513336322,"Jane Horrocks: ""I don't know if I wee'd a lot. Once I started I never knew how much was going to come out.""",2016-06-20 05:00:00,link,164,60,42,266
112638779551,Bryce Harper wrote a classy note to honor Los Angeles Dodgers legend Vin Scully.,2016-06-22 19:25:28,link,60,50,43,153
5281959998,"Seddique Mateen, the father of the Orlando shooter, invited The New York Times into his home to talk about Sunday's attack and his son. If you have questions for Mateen, please leave them in the comments.",2016-06-15 12:19:19,video,53,21,28,102
25902406772,This announcer was HYPE.,2016-06-22 15:08:19,link,174,35,50,259
10606591490,"Jewel: ""I'm calling out the backstabbers and gossips who turn on their sisters.""",2016-06-23 10:00:23,link,133,31,14,178
7245371700,This would be a refreshing pair in the male-dominated Westeros.,2016-06-21 04:58:39,link,181,19,33,233
7245371700,"How could you, OITNB?",2016-06-23 02:21:29,link,182,81,34,297
7245371700,Mika Boorem remembers Anton Yelchin ❤️,2016-06-21 11:53:30,link,93,6,18,117
13652355666,"""You protect your kids as best as you can. They reach an age where they can run around and play. How do you defend against everything?""",2016-06-20 20:50:00,link,174,41,50,265
7245371700,The Flash even has Batman's heart.,2016-06-21 12:58:25,link,96,6,4,106
112638779551,"Neymar Jr. pulls off a trick shot, then challenges Ronaldo.

Nicole Dabeau for @TheBuzzer.",2016-06-15 01:34:03,video,65,91,23,179
18807449704,These new photos will rekindle your obsession for 'Hot Felon.',2016-06-15 13:20:16,link,108,65,46,219
10606591490,"""One of the most successful ways to raise drug awareness is to show substances' harrowing impact on a user's face over time.""",2016-06-23 08:00:56,link,184,88,49,321
10513336322,"The key information about Omar Mateen, the American of Afghan origin who killed 49 people in Orlando, Florida, in the deadliest mass shooting in modern US history. The 29-year-old was previously investigated by the FBI but authorities have played down claims that he was directed by a foreign terrorist network",2016-06-15 13:00:01,video,191,31,29,251
52150999700,"Get ready for a whole lot more of The Flash, Supergirl, and Supernatural!!!",2016-06-17 13:06:05,link,180,49,21,250
86680728811,Watch as a U.S. Army soldier who has been deployed since October surprises his two children at an elementary school in Virginia.,2016-06-17 12:53:05,video,92,99,45,236
52150999700,"Rory Gilmore saw Barack Obama into the White House, but is she planning on seeing him out too?",2016-06-22 20:38:00,link,56,13,20,89
52150999700,Supergirl has found its Superman in a Teen Wolf star! 👊🏼,2016-06-18 11:51:00,link,139,64,6,209
86680728811,Police in Louisiana are investigating how two 3-year-olds found unresponsive in a pickup truck ended up there.,2016-06-20 20:18:35,link,35,16,19,70
7245371700,"""In 2016, everyone can benefit from behaving in a better, more loving way.""",2016-06-19 11:49:04,link,54,80,34,168
112638779551,"To prepare for Round 2 of the U.S. Open Championship, Bubba Watson got some help from his son. 

Kristen Balboni for @TheBuzzer",2016-06-17 17:39:14,video,33,51,23,107
112638779551,The 2016 NBA Draft is right around the corner. Here's what you should be hoping your favorite team does tonight.,2016-06-23 15:35:57,link,117,21,37,175
7245371700,No one's immune to a mean Instagram comment.,2016-06-22 03:09:21,link,167,99,5,271
112638779551,"Bubba Watson almost made a scary kind of birdie

Kristen Balboni for @TheBuzzer",2016-06-19 19:49:46,video,158,25,24,207
18807449704,#BizPlease is LIVE with Ted Leonsis chatting about the sports internet.,2016-06-15 14:43:06,video,84,46,17,147
86680728811,"""We lack confidence that Judge Persky can fairly participate in this upcoming hearing in which a male nurse sexually assaulted an anesthetized female patient."" - Santa Clara County District Attorney Jeff Rosen",2016-06-15 22:01:07,link,173,47,38,258
25902406772,The Cleveland Cavaliers will celebrate their accomplishments accordingly.,2016-06-20 00:43:46,link,93,25,15,133
25902406772,Real recognize real.,2016-06-16 23:21:04,link,46,5,26,77
7245371700,Can you believe that was almost 13 years ago?,2016-06-18 07:45:50,link,67,75,15,157
10606591490,Elon Musk is at it again.,2016-06-22 03:00:17,link,180,96,25,301
112638779551,Zlatan Ibrahimovic says he will retire from international play after Euro 2016.,2016-06-21 10:16:32,link,30,29,6,65
5281959998,The English have (kind of) been here before.,2016-06-20 13:25:00,link,89,52,42,183
112638779551,Dennis Rodman had a Hall-of-Fame NBA career. An NAIA coach convinced the bizarre superstar he had what it takes.,2016-06-21 08:34:17,link,162,28,28,218
75932763901,Ummm... GROSS! See who had this embarrassing mishap on stage! –> http://bit.ly/1rZo48B,2016-06-20 22:30:00,photo,194,43,42,279
75932763901,"""He beats me. He's going to kill me."" This famous actress was rushed to the hospital after having a scary breakdown in front of her 4-year-old son —> http://bit.ly/28NXVDT",2016-06-21 22:30:00,photo,162,47,42,251
5281959998,"Einstein, right again: Astronomers have detected a second pair of black holes that devoured each other in a collision.",2016-06-15 16:25:00,link,2,36,24,62
52150999700,Fast & Furious star Vin Diesel revealed his geeky side in this sweet video. 😂❤️,2016-06-16 18:40:00,link,46,46,25,117
95926963131,The lack of an alligator warning at Disney shocked several tourists at the Hyatt.,2016-06-17 11:24:06,link,142,69,2,213
52150999700,The blink-182 member is supposedly pulling double duty as a government agent... 👽,2016-06-22 07:30:01,link,185,68,41,294
86680728811,"Orlando gunman had visited the Pulse nightclub and left before returning with an assault rifle and opening fire there, killing 49 people and injuring dozens of others, police said.",2016-06-21 17:14:33,link,162,49,14,225
10606591490,Hint: It's not the U.S.,2016-06-18 08:00:55,link,180,57,10,247
75932763901,Kim Kardashian West makes sexual confession about Kanye West — and some people think it's WAY too much information!—> http://bit.ly/21mHO1d,2016-06-15 12:30:00,photo,88,68,23,179
86680728811,"Donald J. Trump: ""Hillary Clinton has perfected the politics of personal profit and even theft."" http://abcn.ws/28TRgWs",2016-06-22 09:54:38,video,199,33,13,245
13652355666,"Omar Mateen's wife, Noor Salman, could be charged as an accessory to 49 counts of murder and 53 counts of attempted murder.",2016-06-15 09:58:00,link,77,18,49,144
95926963131,"When Blake Lively needed advice for her upcoming thriller The Shallows, she didn't have to look far.",2016-06-22 13:15:06,link,88,93,38,219
13652355666,"Now, that's a dependable Facebook friend.",2016-06-21 12:19:00,link,153,80,27,260
10606591490,Would you take a nap at work?,2016-06-17 15:30:23,link,89,45,39,173
10606591490,You might want to start cleaning the dishes.,2016-06-22 15:30:11,link,77,20,31,128
95926963131,Brandi Glanville is opening up about the emotional fallout of her ex-husband's affair.,2016-06-20 15:50:07,link,58,38,25,121
75932763901,"Kim Kardashian West CAUGHT wearing the exact same outfit as another famous star – when you see who, you'll understand why it was so AWKWARD –> http://bit.ly/1rpUyc0",2016-06-19 00:45:00,photo,125,35,10,170
112638779551,Fedor Emelianenko earned a very controversial decision on Friday but is that enough to land him with the UFC finally?,2016-06-17 16:54:36,link,122,6,21,149
95926963131,Mara Wilson is standing in solidarity with the LGBT community in a big way.,2016-06-15 07:22:02,link,133,2,33,168
25902406772,A magical display from Leo Messi and Co. has Argentina in the Final.,2016-06-21 22:03:14,photo,90,17,6,113
18807449704,This teenage monkey is all about her makeup. 🐵💁,2016-06-24 03:00:00,video,199,99,24,322
75932763901,She's HUGE!,2016-06-24 06:00:00,link,19,82,27,128
86680728811,"Donald J. Trump is making new efforts to reach out to Christian voters, holding a private meeting with religious leaders to recommend they pray to get ""everybody out to vote.""",2016-06-22 01:21:04,link,145,44,36,225
86680728811,"UPDATE: DOJ and FBI release full transcript from Orlando shooter's 911 call to provide the ""highest level of transparency."" abcn.ws/28It1Ld",2016-06-20 10:01:25,link,149,15,40,204
25902406772,Good news for the Golden State Warriors.,2016-06-18 16:12:02,link,186,27,48,261
75932763901,"First comes love, then comes marriage... Click here for Teen Mom 2 stars Chelsea and Cole's BIG NEWS! —> http://bit.ly/28IYw6i",2016-06-21 06:00:01,photo,200,33,27,260
10513336322,"Asked if she was a feminist, she said: ""Now, I am.""",2016-06-20 06:40:01,link,29,86,7,122
13652355666,Spoiler(s) alert!,2016-06-20 16:18:20,link,148,4,16,168
5281959998,"Facing sexism with exhaustion — and humor.

(via The New York Times Books)",2016-06-17 12:40:00,link,122,87,33,242
