,ID,age,job,marital,education,default,balance,housing,loan,contact,day,month,campaign,pdays,previous,poutcome,y
292,12679,29,management,married,tertiary,no,1,yes,yes,unknown,16,may,1,-1,0,unknown,no
293,13737,42,admin.,married,tertiary,no,1536,no,no,cellular,5,feb,1,182,3,success,no
294,17079,57,retired,married,primary,no,243,no,no,cellular,8,aug,4,-1,0,unknown,no
295,13685,35,technician,single,tertiary,no,670,no,no,cellular,13,oct,2,-1,0,unknown,yes
296,13803,59,retired,married,primary,no,474,no,no,cellular,13,aug,3,-1,0,unknown,no
297,19482,31,services,single,secondary,no,605,yes,no,unknown,28,may,1,-1,0,unknown,no
298,12404,32,blue-collar,married,secondary,no,169,yes,no,cellular,14,may,2,-1,0,unknown,no
299,20318,53,admin.,single,secondary,no,2892,no,no,cellular,9,apr,3,-1,0,unknown,yes
300,17747,34,management,married,secondary,no,2311,yes,no,cellular,19,nov,1,-1,0,unknown,no
301,12095,34,technician,married,tertiary,no,0,no,no,cellular,21,jul,2,-1,0,unknown,no
302,21268,47,technician,married,secondary,no,293,no,no,cellular,3,mar,1,-1,0,unknown,yes
303,13450,36,management,married,tertiary,no,162,yes,no,cellular,8,aug,2,-1,0,unknown,no
304,22171,34,management,single,tertiary,no,2561,no,no,cellular,29,dec,1,-1,0,unknown,no
305,11327,30,technician,married,tertiary,no,541,yes,no,unknown,26,may,2,-1,0,unknown,yes
306,16762,33,services,single,tertiary,no,395,yes,no,cellular,23,jul,6,-1,0,unknown,yes
307,14203,31,management,single,tertiary,no,123,no,no,cellular,12,aug,2,-1,0,unknown,no
308,19762,33,management,single,tertiary,no,215,yes,no,cellular,27,mar,1,-1,0,unknown,no
309,21478,31,services,single,secondary,no,-45,no,no,unknown,7,may,2,-1,0,unknown,no
310,15798,26,student,single,secondary,no,0,no,no,cellular,17,aug,1,82,2,failure,no
311,22834,58,technician,married,tertiary,no,855,yes,no,telephone,18,nov,2,-1,0,unknown,no
312,21339,36,technician,married,secondary,no,-393,no,no,telephone,14,aug,4,-1,0,unknown,no
313,13536,30,technician,married,secondary,no,1534,yes,yes,unknown,15,may,1,-1,0,unknown,no
314,19493,35,technician,married,tertiary,no,22,no,no,cellular,11,aug,1,-1,0,unknown,no
315,22840,33,admin.,single,secondary,no,690,no,no,cellular,10,nov,3,555,16,failure,no
316,12225,30,management,single,tertiary,no,13,no,no,cellular,15,jul,3,-1,0,unknown,no
317,16406,26,self-employed,single,tertiary,no,993,no,no,cellular,8,oct,1,-1,0,unknown,no
318,16091,36,services,married,unknown,no,618,no,no,cellular,13,jul,1,335,2,success,yes
319,12868,34,management,single,tertiary,no,5086,no,no,cellular,25,may,4,-1,0,unknown,yes
320,11737,30,admin.,married,secondary,no,-170,yes,yes,unknown,26,may,1,-1,0,unknown,no
321,16053,24,student,single,secondary,no,822,no,no,cellular,27,oct,1,91,2,failure,yes
322,22761,28,technician,single,secondary,yes,-1042,yes,no,unknown,6,jun,2,-1,0,unknown,yes
323,15637,42,unemployed,married,secondary,no,1289,no,no,cellular,15,jul,4,415,2,failure,yes
324,18333,31,services,married,secondary,no,28,yes,no,unknown,8,may,1,-1,0,unknown,no
325,20043,81,retired,married,primary,no,0,no,no,telephone,11,aug,1,-1,0,unknown,no
326,12448,57,services,married,secondary,no,504,no,no,cellular,8,aug,2,-1,0,unknown,no
327,22298,45,technician,married,secondary,no,2403,no,no,cellular,13,feb,2,84,1,failure,no
328,10308,35,services,married,secondary,no,0,yes,no,cellular,30,jul,3,-1,0,unknown,no
329,19162,26,blue-collar,single,secondary,no,535,no,no,cellular,14,aug,1,-1,0,unknown,yes
330,20312,33,management,single,tertiary,no,201,yes,no,cellular,19,nov,1,183,1,failure,no
331,21082,36,management,married,tertiary,no,0,yes,no,cellular,20,apr,3,150,3,failure,no
332,10933,34,management,single,tertiary,no,2646,no,no,cellular,14,apr,1,-1,0,unknown,yes
333,15973,64,retired,married,unknown,no,2923,no,no,cellular,12,mar,1,-1,0,unknown,no
334,19455,51,services,divorced,secondary,no,234,no,no,cellular,9,jul,3,-1,0,unknown,no
335,11363,22,services,single,secondary,no,2273,no,yes,cellular,2,jul,1,-1,0,unknown,no
336,15319,51,self-employed,married,tertiary,no,833,no,no,cellular,31,jul,3,-1,0,unknown,no
337,11509,35,blue-collar,divorced,secondary,no,275,no,yes,cellular,10,jul,5,-1,0,unknown,no
338,22326,55,retired,married,secondary,no,0,no,no,cellular,29,jan,1,-1,0,unknown,no
339,16389,53,retired,married,secondary,no,1296,yes,no,unknown,17,jun,1,-1,0,unknown,no
340,13800,64,retired,married,tertiary,no,1644,no,no,telephone,5,mar,4,179,4,success,yes
341,19289,35,technician,divorced,secondary,no,-281,no,no,cellular,4,aug,1,-1,0,unknown,no
342,11177,29,management,single,tertiary,no,1351,no,no,cellular,11,mar,1,91,1,failure,no
343,18471,29,blue-collar,single,unknown,no,694,yes,yes,cellular,16,jul,4,-1,0,unknown,yes
344,10248,30,management,single,tertiary,no,20261,yes,no,cellular,28,aug,10,-1,0,unknown,no
345,10036,31,blue-collar,single,primary,no,2369,yes,yes,cellular,20,nov,2,-1,0,unknown,no
346,19164,51,entrepreneur,married,secondary,no,653,yes,no,cellular,20,nov,9,112,37,other,no
347,14472,35,blue-collar,single,secondary,no,40,yes,no,unknown,9,may,4,-1,0,unknown,yes
348,14180,54,management,divorced,tertiary,no,2171,yes,yes,telephone,18,nov,1,-1,0,unknown,yes
349,12988,46,blue-collar,married,secondary,no,1568,yes,no,cellular,2,jun,1,55,6,other,yes
350,19252,30,admin.,married,secondary,no,4457,yes,no,cellular,21,nov,4,-1,0,unknown,yes
351,12401,48,management,married,tertiary,no,4006,no,no,cellular,25,jul,4,-1,0,unknown,no
352,18494,31,management,single,tertiary,no,2085,yes,no,cellular,21,nov,2,93,4,failure,no
353,18902,37,technician,single,secondary,no,3326,yes,no,unknown,21,may,1,-1,0,unknown,yes
354,10103,59,retired,married,secondary,no,3,no,no,unknown,17,jun,2,-1,0,unknown,no
355,14070,55,management,divorced,tertiary,no,9756,yes,no,cellular,5,jun,2,95,1,other,yes
356,12411,39,blue-collar,married,primary,no,1005,no,no,unknown,6,jun,2,-1,0,unknown,no
357,11468,49,services,married,primary,no,1830,yes,no,cellular,13,aug,1,179,1,success,yes
358,19411,24,admin.,married,secondary,no,0,yes,no,cellular,16,apr,1,-1,0,unknown,no
359,10089,59,entrepreneur,married,primary,no,124,yes,no,cellular,18,nov,3,134,7,failure,no
360,12808,31,technician,single,secondary,no,182,no,no,cellular,28,aug,5,-1,0,unknown,no
361,13210,33,management,married,tertiary,no,3713,yes,no,cellular,20,nov,1,-1,0,unknown,no
362,11176,36,unemployed,single,tertiary,no,1291,no,no,cellular,3,feb,1,-1,0,unknown,yes
363,18609,36,management,married,tertiary,no,5057,yes,no,cellular,17,nov,1,166,10,failure,no
364,19960,41,self-employed,married,secondary,no,323,yes,no,cellular,17,apr,2,254,6,other,yes
365,13707,51,management,married,tertiary,no,3463,no,yes,cellular,13,jul,2,166,3,other,yes
366,13743,48,technician,single,secondary,no,309,no,no,cellular,7,aug,2,-1,0,unknown,no
367,13866,47,self-employed,married,tertiary,no,2303,yes,no,cellular,6,may,2,364,1,failure,no
368,22101,29,self-employed,single,tertiary,no,121,yes,no,unknown,30,may,2,-1,0,unknown,yes
369,15516,58,management,married,secondary,no,-382,no,no,telephone,5,feb,4,189,12,success,no
370,18510,30,blue-collar,single,secondary,yes,447,no,no,cellular,19,nov,2,189,6,failure,no
371,11619,32,blue-collar,married,secondary,no,419,yes,no,cellular,20,apr,3,325,2,failure,no
372,11019,32,admin.,married,secondary,no,-458,no,no,unknown,27,may,1,-1,0,unknown,no
373,12330,24,student,single,tertiary,no,3415,no,no,cellular,27,apr,1,-1,0,unknown,yes
374,10093,36,entrepreneur,single,secondary,no,866,yes,no,cellular,11,may,1,173,1,failure,yes
375,10413,34,blue-collar,married,primary,no,695,yes,yes,unknown,16,may,4,-1,0,unknown,yes
376,22314,40,admin.,married,tertiary,no,0,yes,no,unknown,20,may,2,-1,0,unknown,no
377,22415,51,entrepreneur,married,tertiary,no,267,yes,no,unknown,30,may,1,-1,0,unknown,no
378,19884,31,admin.,single,secondary,no,626,yes,no,unknown,21,may,1,-1,0,unknown,no
379,10527,39,entrepreneur,married,secondary,no,283,yes,no,unknown,26,may,2,-1,0,unknown,no
380,11332,33,technician,single,tertiary,no,196,yes,no,cellular,12,may,5,-1,0,unknown,no
381,18866,32,technician,divorced,secondary,no,202,yes,no,cellular,4,feb,1,201,1,failure,no
382,19610,32,unemployed,single,secondary,no,5670,no,no,cellular,4,feb,1,-1,0,unknown,no
383,22077,28,services,single,primary,no,198,no,no,cellular,4,feb,2,-1,0,unknown,yes
384,14559,45,management,married,tertiary,no,2363,no,no,cellular,30,jan,1,2,1,other,no
385,14239,48,housemaid,married,secondary,no,513,no,yes,cellular,28,jul,3,-1,0,unknown,yes
386,12088,36,management,married,tertiary,no,625,yes,no,cellular,18,jul,9,-1,0,unknown,yes
387,19028,54,blue-collar,married,primary,no,2102,yes,no,unknown,6,may,1,-1,0,unknown,no
388,10748,46,admin.,single,tertiary,no,2889,yes,no,cellular,5,may,1,-1,0,unknown,yes
389,12118,58,services,married,primary,no,65,no,no,unknown,27,jun,1,-1,0,unknown,no
390,13593,37,services,married,secondary,yes,-954,yes,no,cellular,17,nov,1,180,3,failure,no
391,13249,52,retired,married,secondary,no,1956,no,no,unknown,6,jun,2,-1,0,unknown,no
392,11900,34,unemployed,single,tertiary,no,415,no,no,cellular,12,aug,1,-1,0,unknown,no
393,15120,42,blue-collar,divorced,secondary,no,1037,no,no,unknown,5,jun,1,-1,0,unknown,no
394,18245,37,blue-collar,married,secondary,no,67,no,no,unknown,3,jun,2,-1,0,unknown,no
395,18949,29,management,married,tertiary,no,5698,no,no,cellular,15,apr,1,264,1,failure,no
396,11250,45,management,single,tertiary,no,2067,yes,no,cellular,13,aug,2,462,1,success,yes
397,16878,56,blue-collar,married,secondary,no,276,no,no,cellular,5,aug,1,-1,0,unknown,no
398,21439,44,technician,single,tertiary,no,222,yes,yes,unknown,3,jul,1,-1,0,unknown,no
399,21204,40,management,married,tertiary,no,326,no,no,cellular,8,aug,2,-1,0,unknown,no
400,20834,64,retired,married,primary,no,445,no,no,cellular,26,oct,3,186,1,other,no
401,10506,42,admin.,single,secondary,no,61,yes,no,unknown,23,may,1,-1,0,unknown,no
402,21687,32,services,single,secondary,no,396,yes,no,cellular,13,may,4,-1,0,unknown,no
403,15527,24,admin.,single,tertiary,no,454,yes,no,cellular,15,jun,1,-1,0,unknown,no
404,21781,35,blue-collar,married,primary,no,1177,no,no,cellular,8,jun,4,-1,0,unknown,yes
405,17128,55,services,married,secondary,no,2476,yes,no,unknown,5,may,1,-1,0,unknown,yes
406,15491,32,technician,single,tertiary,no,-311,no,no,cellular,18,nov,2,-1,0,unknown,no
407,17782,42,services,married,secondary,no,798,no,no,cellular,17,apr,1,338,1,other,no
408,16574,46,management,married,tertiary,no,2732,yes,no,telephone,11,feb,2,-1,0,unknown,no
409,22494,45,unknown,married,primary,no,586,yes,no,telephone,21,jul,3,-1,0,unknown,no
410,18421,56,blue-collar,married,secondary,no,448,yes,yes,cellular,17,may,1,181,2,other,yes
411,14412,34,admin.,single,secondary,no,3160,no,no,cellular,15,may,8,331,13,failure,no
412,21542,51,management,married,secondary,no,2216,yes,yes,unknown,16,jun,8,-1,0,unknown,no
413,12998,22,services,single,primary,no,35,yes,no,unknown,28,may,3,-1,0,unknown,no
414,16961,40,technician,married,primary,no,819,yes,no,unknown,13,may,3,-1,0,unknown,no
415,17084,36,unemployed,married,tertiary,no,154,no,no,cellular,26,aug,7,-1,0,unknown,yes
416,11661,43,management,single,tertiary,no,778,yes,no,cellular,25,aug,5,-1,0,unknown,no
417,21855,33,blue-collar,single,tertiary,no,350,yes,no,unknown,24,jun,5,-1,0,unknown,no
418,14738,44,management,married,tertiary,no,1791,no,no,cellular,11,feb,1,190,1,success,yes
419,22499,39,services,married,secondary,no,0,yes,yes,unknown,21,may,3,-1,0,unknown,no
420,19720,47,unemployed,married,secondary,no,0,no,no,unknown,19,jun,1,-1,0,unknown,no
421,20942,44,management,married,tertiary,no,4119,yes,yes,telephone,21,nov,1,-1,0,unknown,yes
422,22469,59,retired,divorced,primary,no,681,no,yes,unknown,18,jun,7,-1,0,unknown,no
423,15546,39,blue-collar,married,secondary,no,2457,no,no,cellular,29,jul,3,-1,0,unknown,no
424,19459,35,entrepreneur,married,tertiary,no,753,no,no,cellular,7,aug,4,-1,0,unknown,no
425,14422,28,unemployed,single,secondary,no,538,no,no,cellular,4,jun,3,-1,0,unknown,no
426,16495,30,admin.,married,tertiary,no,285,no,no,cellular,5,feb,2,-1,0,unknown,no
427,13606,26,technician,single,secondary,no,0,no,yes,cellular,30,jul,26,-1,0,unknown,no
428,21312,47,technician,divorced,secondary,no,22,no,no,cellular,18,may,6,-1,0,unknown,no
429,22628,31,management,single,tertiary,no,630,no,no,cellular,4,may,2,91,2,failure,no
430,11970,31,technician,single,secondary,no,49,yes,no,cellular,7,jul,1,-1,0,unknown,no
431,22454,47,blue-collar,married,primary,no,556,yes,no,cellular,4,feb,2,264,4,other,no
432,12762,54,technician,married,secondary,no,13,yes,no,cellular,18,nov,2,-1,0,unknown,no
433,19553,41,admin.,divorced,secondary,no,348,yes,no,unknown,27,may,3,-1,0,unknown,no
434,20763,42,management,divorced,tertiary,no,401,yes,no,cellular,24,jul,9,-1,0,unknown,no
435,13339,33,services,married,secondary,no,0,yes,no,cellular,29,jan,1,-1,0,unknown,no
436,10873,46,blue-collar,married,secondary,no,6215,no,no,unknown,16,jun,1,-1,0,unknown,no
437,10144,52,management,married,tertiary,no,1646,no,yes,cellular,9,feb,3,-1,0,unknown,no
438,20182,51,technician,married,secondary,no,117,no,no,cellular,18,feb,2,-1,0,unknown,yes
439,15812,42,blue-collar,married,secondary,no,600,no,no,cellular,17,jul,3,-1,0,unknown,no
440,21486,30,services,single,secondary,no,726,yes,yes,cellular,30,jul,3,-1,0,unknown,no
441,11834,51,management,divorced,tertiary,no,1267,yes,no,unknown,30,may,2,-1,0,unknown,no
442,22742,25,blue-collar,single,secondary,yes,-220,no,no,cellular,8,jul,1,-1,0,unknown,no
443,16259,30,blue-collar,single,secondary,no,363,no,no,cellular,28,jul,3,-1,0,unknown,no
444,18918,50,technician,married,secondary,no,0,yes,no,cellular,6,may,1,356,1,other,no
445,18862,41,housemaid,married,primary,no,1618,yes,no,cellular,7,jul,2,-1,0,unknown,no
446,14875,27,housemaid,married,primary,no,0,yes,no,cellular,23,jul,3,-1,0,unknown,no
447,15833,43,blue-collar,married,primary,no,56,no,no,cellular,12,may,2,-1,0,unknown,no
448,18717,38,services,divorced,unknown,no,6360,no,no,unknown,20,jun,2,-1,0,unknown,yes
449,16492,51,management,single,secondary,no,1610,yes,no,unknown,16,jun,3,-1,0,unknown,yes
450,19896,68,retired,married,tertiary,no,2820,no,no,cellular,3,dec,1,97,2,failure,yes
451,20973,45,blue-collar,married,primary,no,114,yes,no,cellular,29,jul,4,-1,0,unknown,no
452,16529,57,management,married,secondary,no,1026,yes,no,unknown,13,may,2,-1,0,unknown,no
453,12086,42,blue-collar,married,secondary,no,2913,no,no,cellular,3,jun,1,195,1,failure,yes
454,21128,82,retired,married,primary,no,243,no,no,cellular,26,jul,1,180,2,success,yes
455,14917,34,technician,married,secondary,no,580,yes,no,cellular,15,may,1,-1,0,unknown,no
456,11508,58,blue-collar,married,primary,no,226,yes,yes,cellular,10,may,3,-1,0,unknown,no
457,19195,59,retired,divorced,primary,no,-88,yes,no,unknown,5,jun,2,-1,0,unknown,yes
458,14960,30,housemaid,single,tertiary,no,19,no,no,cellular,4,aug,1,92,5,success,yes
459,13751,65,retired,married,tertiary,no,1948,no,no,cellular,2,feb,2,-1,0,unknown,no
460,10677,53,services,divorced,primary,no,0,no,yes,cellular,8,jul,1,-1,0,unknown,no
461,12271,57,unemployed,married,secondary,no,890,no,no,cellular,5,feb,4,-1,0,unknown,no
462,19828,46,unemployed,divorced,secondary,no,41,yes,no,unknown,12,may,4,-1,0,unknown,no
463,20619,26,unemployed,single,tertiary,no,3511,no,no,cellular,30,apr,2,-1,0,unknown,yes
464,21250,29,blue-collar,married,primary,no,4281,yes,no,unknown,4,jun,2,-1,0,unknown,no
465,14321,40,blue-collar,married,primary,no,607,yes,no,unknown,19,jun,1,-1,0,unknown,no
466,14338,36,management,divorced,tertiary,no,425,yes,yes,cellular,29,jan,2,-1,0,unknown,no
467,22859,52,blue-collar,married,secondary,no,665,yes,no,unknown,15,may,4,-1,0,unknown,no
468,22377,51,management,married,secondary,no,3180,yes,no,cellular,9,jul,1,-1,0,unknown,no
469,21340,53,management,married,tertiary,no,2094,no,yes,cellular,27,aug,6,-1,0,unknown,no
470,18428,43,management,divorced,tertiary,no,3327,no,no,telephone,28,aug,19,-1,0,unknown,no
471,21623,48,housemaid,single,primary,no,46,no,no,cellular,3,aug,2,180,1,failure,yes
472,12579,34,technician,single,tertiary,no,2733,no,no,cellular,14,jul,1,-1,0,unknown,yes
473,17427,33,technician,single,tertiary,no,0,no,no,cellular,28,jan,2,-1,0,unknown,no
474,15097,35,admin.,single,secondary,no,57,no,yes,cellular,8,jul,2,-1,0,unknown,no
475,11878,47,technician,married,secondary,no,83,yes,no,unknown,6,may,2,-1,0,unknown,no
476,11679,31,admin.,single,tertiary,no,-194,no,no,unknown,21,may,2,-1,0,unknown,no
477,15117,44,management,married,tertiary,no,-61,no,no,cellular,11,aug,1,-1,0,unknown,no
478,18233,56,blue-collar,married,primary,no,826,yes,no,cellular,21,jul,1,-1,0,unknown,no
479,21893,58,technician,married,secondary,no,589,yes,no,cellular,10,feb,3,183,6,success,yes
480,21307,49,blue-collar,married,secondary,no,8545,yes,yes,cellular,6,may,7,167,1,failure,no
481,16641,32,admin.,single,secondary,no,89,yes,yes,unknown,8,may,3,-1,0,unknown,no
482,18518,29,technician,married,secondary,no,7836,yes,no,unknown,19,jun,1,-1,0,unknown,no
483,16333,54,unknown,married,secondary,no,2206,no,no,cellular,11,feb,1,91,3,success,yes
484,18480,46,unemployed,divorced,secondary,no,3354,yes,no,cellular,19,nov,1,174,1,success,yes
485,11294,30,technician,single,secondary,no,8826,yes,no,cellular,20,apr,3,151,3,other,no
486,14268,44,blue-collar,single,secondary,no,633,yes,no,unknown,13,may,1,-1,0,unknown,no
487,20848,48,blue-collar,married,secondary,no,653,yes,no,unknown,27,may,1,-1,0,unknown,no
488,19764,41,blue-collar,married,secondary,no,140,yes,no,cellular,3,jun,1,125,2,failure,no
489,15390,38,blue-collar,divorced,secondary,no,0,yes,no,telephone,20,apr,1,181,5,success,yes
490,20157,54,retired,married,secondary,no,24,yes,no,unknown,28,may,1,-1,0,unknown,no
491,12520,60,technician,married,primary,no,65,yes,no,unknown,9,may,2,-1,0,unknown,yes
492,16741,51,management,single,tertiary,no,0,yes,no,unknown,30,may,2,-1,0,unknown,no
493,12860,38,blue-collar,married,secondary,no,168,no,yes,cellular,2,feb,1,-1,0,unknown,no
494,13608,36,management,single,tertiary,no,1743,yes,no,cellular,28,jul,2,-1,0,unknown,no
495,14806,47,management,single,tertiary,no,334,yes,no,cellular,28,jun,3,94,9,success,yes
496,19908,30,entrepreneur,single,tertiary,no,216,yes,no,cellular,20,apr,3,-1,0,unknown,no
497,17666,31,technician,single,secondary,no,798,no,no,telephone,26,aug,10,-1,0,unknown,no
498,21774,41,management,married,primary,no,102,yes,yes,cellular,21,nov,1,-1,0,unknown,no
499,18488,44,admin.,married,secondary,no,-372,yes,no,unknown,5,may,1,-1,0,unknown,no
500,15843,49,blue-collar,married,primary,no,1898,no,no,cellular,21,aug,1,-1,0,unknown,no
501,18771,41,management,single,tertiary,no,3947,no,no,telephone,29,jul,2,-1,0,unknown,no
502,15242,66,entrepreneur,married,primary,no,0,no,no,telephone,12,aug,1,-1,0,unknown,no
503,14299,73,retired,married,primary,no,934,no,no,cellular,14,sep,5,-1,0,unknown,yes
504,15736,50,technician,single,secondary,no,246,yes,no,cellular,17,jul,2,-1,0,unknown,no
505,15934,41,technician,single,tertiary,no,1646,yes,no,cellular,5,aug,3,92,8,success,yes
